trial_num,iteration,accel_x,accel_y,accel_z,accel_diff,action,change_lane_finished,curr_time,curr_lane,lane_rho_l,lane_theta_l,lane_rho_r,lane_theta_r,follow_enable,free_east,free_north,free_north_east,free_north_west,free_south_east,free_south_west,free_west,distance_to_north,pass_finished,sdc_curr_pos.x,sdc_curr_pos.y,sdc_curr_pos.theta,speed,start_change_lane_on_left,start_change_lane_on_right,steering,success,goal_reached,latent_collision,type_latent_collision,car_1_pose.x,car_1_pose.y,car_2_pose.x,car_2_pose.y,car_3_pose.x,car_3_pose.y,car_4_pose.x,car_4_pose.y,car_5_pose.x,car_5_pose.y,car_6_pose.x,car_6_pose.y,car_7_pose.x,car_7_pose.y,car_8_pose.x,car_8_pose.y,car_9_pose.x,car_9_pose.y,car_10_pose.x,car_10_pose.y
1,38,2.8399701722278636,-1.3605886105512608,9.637054275438016,1.5217174568059584,cruise,False,15.82,False,431.1510914536067,2.029790431198841,547.6008202989748,1.0891732039408726,False,False,True,True,True,False,True,True,0.0,False,85.74565912514201,3.1293619287385193,0.07699513525697083,26.809103813577487,False,False,-0.07090880414272255,True,False,False,0.0,120.58714756857911,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,-0.2513794657296685,-1.4697581345009283,9.798914025296572,0.8493142056678067,change_to_right,False,16.22,False,476.9013298985158,2.0287573684613696,506.6277096231229,1.104552534526222,False,True,True,True,True,False,True,True,0.0,False,88.82278300612356,3.2609871619282758,0.01666624670825909,28.207326925843528,False,True,-0.1236873325314619,True,False,False,0.0,123.38714756857884,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40,0.012925722001582235,-2.400682529500904,9.831719551644946,0.011616213111798529,change_to_right,False,16.62,False,554.9528707899933,2.041110503699375,418.02353133254167,1.0688661326149018,False,True,True,True,True,False,True,True,0.0,False,91.93520302810548,3.154756105577606,-0.09633927889448914,28.207326925843528,False,True,-0.1236873325314619,True,False,False,0.0,126.18714756857857,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41,-0.0441383180655439,-2.4725173843059376,9.813601399069995,0.01399290473903158,change_to_right,False,17.02,False,644.757718903463,1.9538305460452698,252.01197896421692,0.9574563401794024,False,True,True,True,True,False,True,True,0.0,False,95.08106243568002,2.646661661834692,-0.22595582643321602,28.207326925843528,False,True,-0.1236873325314619,True,False,False,0.0,129.0571475685783,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,-0.02374711118149346,-2.526090043916707,9.818678290868826,0.00861884772955012,change_to_right,False,17.44,False,123.83270072196571,-2.499378088480009,0.0,0.0,False,True,True,True,True,False,True,True,0.0,False,98.13479945177792,1.7355929172930826,-0.3557821755619179,28.207326925843528,False,True,-0.1236873325314619,True,False,False,0.0,131.92714756857802,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,-0.046235302451278354,-2.52046529170205,9.796138545799534,0.0016948283278446032,change_to_right,False,17.85,False,0.0,0.0,0.0,0.0,False,True,False,True,True,False,True,True,0.0,False,101.11368358374305,0.40049433314229504,-0.4888010734559293,28.207326925843528,False,True,-0.1236873325314619,True,False,False,0.0,134.86714756857774,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44,-0.171886917279387,2.319699588776661,9.725562393981349,0.1232176426321463,change_to_left,False,18.28,True,0.0,0.0,262.67108448158024,1.2248352671587965,False,True,False,True,True,True,True,True,0.0,False,104.00373976286099,-1.1641500014545811,-0.44890075503232163,28.207326925843528,True,False,0.1236873325314619,True,False,True,1.0,137.80714756857745,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,45,-0.07450235861753651,2.506592318391112,9.778310460859071,0.0036862730516569165,change_to_left,False,18.71,True,0.0,0.0,291.6694797925245,1.1504791930148304,False,True,False,True,True,False,True,True,0.0,False,107.10412349587082,-2.4128489458488156,-0.31409983392323515,28.207326925843528,True,False,0.1236873325314619,True,False,False,-1.0,140.81714756857716,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,46,-0.0465256119404589,2.5200541459512995,9.796170184670725,0.0015530277607582917,change_to_left,False,19.14,True,622.6127523227044,2.0068409397753926,345.60936136281117,1.079316095745712,False,True,False,True,True,True,True,True,0.0,False,110.34467854500697,-3.2298338614652398,-0.1779326140471945,28.207326925843528,True,False,0.1236873325314619,True,False,False,-1.0,143.82714756857686,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47,-0.04457578694228522,2.520382988430228,9.796950306738518,0.0001453062062627671,change_to_left,False,19.55,True,536.6933507356748,1.9953044756074938,430.9281807428952,1.0333335025356023,False,True,True,False,True,True,True,True,0.0,False,113.51076950228307,-3.5921818584127108,-0.04808142820984536,28.207326925843528,True,False,0.1236873325314619,True,False,False,-1.0,146.69714756857658,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,48,-0.04538771789743532,2.520393492369717,9.79617800793414,5.5286559351504526e-05,change_to_left,False,19.96,True,442.5479405163332,2.030963845988952,532.3442432753744,0.9993668275635198,False,False,True,True,True,True,True,True,0.0,False,116.77464133274475,-3.535109390042005,0.08493711136556642,28.207326925843528,True,False,0.1236873325314619,True,False,False,-1.0,149.6371475685763,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,1.5190538545944958,8.256668765213245,12.501688858304671,6.5321012718053995,change_to_left,False,20.37,True,303.02604810398225,2.1104996579783704,641.9412439076353,1.121570870258609,False,False,True,True,True,True,True,True,0.0,False,119.925770523533,-3.06226527348818,0.21485701910517263,28.207326925843528,True,False,0.1236873325314619,True,False,False,-1.0,152.50714756857602,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50,-0.04785146268207998,2.5073238096433386,9.792638004207756,0.00350226627683673,change_to_left,False,20.79,True,41.32593897322504,2.318537958546521,0.0,0.0,False,False,True,True,True,False,True,True,0.0,False,122.98946360156131,-2.185315726465353,0.3446970820662967,28.207326925843528,True,False,0.1236873325314619,True,False,False,-1.0,155.37714756857574,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,-0.04379240574006387,2.519981321212414,9.797443039519074,0.0005484911605562792,change_to_left,False,21.22,True,0.0,0.0,0.0,0.0,False,True,True,True,True,False,True,True,0.0,False,126.05199467508807,-0.8475223472686348,0.4808827775260419,28.207326925843528,True,False,0.1236873325314619,True,False,False,-1.0,158.38714756857544,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,-0.47954505944657366,-4.190652442236586,9.800278196807898,0.06873087792265985,change_to_left,False,21.65,False,0.0,0.0,0.0,0.0,False,True,True,True,True,True,True,True,0.0,False,128.94071829270973,0.8713821703822842,0.5399047771579583,28.207326925843528,True,False,-0.1236873325314619,True,False,True,2.0,161.39714756857515,3.68,79.29439186358788,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
